seed,template,own_model,phi_max,num_fit_families,num_cal_families,num_fit_candidates,num_cal_candidates,template_count
14,a market scene with a {category},True,5.888888888888889,5,1,252,45,200
14,a {category} cluster,False,4.8870982833474725,2,1,33,23,200
14,a {category} near an animal,True,2.3000000000000003,5,1,86,117,200
14,a front view of a {category},False,4.8870982833474725,2,2,33,270,200
14,identify any {category},False,12.931678640851525,4,1,199,23,200
14,a high-resolution view of a {category},True,2.944186046511628,6,0,184,0,200
14,the nearest {category},True,2.7407407407407405,5,1,77,18,200
14,a {category} on grass,False,12.931678640851525,3,2,34,184,200
14,a {category} on a seat,False,12.931678640851525,1,0,9,0,200
14,background regions not containing a {category},False,12.931678640851525,6,2,135,21,200
14,look for a {category},False,12.931678640851525,4,0,117,0,200
14,a {category} with visible outline,True,2.5777777777777775,5,2,105,27,200
14,a dark {category},True,4.903225806451613,7,2,133,47,200
14,a natural {category},True,9.333333333333334,5,2,139,73,200
14,a household scene with a {category},True,3.2461538461538466,9,1,360,14,200
14,a close-up of a {category},True,2.64,5,2,158,36,200
14,a {category} far from the camera,True,7.051282051282052,6,3,100,50,200
14,where is the {category},True,3.5142857142857142,10,4,145,118,200
14,a {category} seen from above,True,4.927272727272727,7,2,236,17,200
14,a {category} facing the camera,False,4.8870982833474725,3,1,47,153,200
14,an actual {category},True,3.5217391304347827,7,0,190,0,200
14,a {category} near a building,False,12.931678640851525,3,2,19,141,200
14,a {category} near a curb,True,2.5846153846153848,4,0,102,0,200
14,a {category} on a shelf,False,12.931678640851525,3,1,134,7,200
14,a {category} in low contrast,True,3.3979591836734695,6,1,197,35,200
14,a clean view of a {category},False,12.931678640851525,4,0,114,0,200
14,a {category} in front of another object,True,3.6160714285714284,5,0,236,0,200
14,a {category} near vegetation,False,12.931678640851525,3,2,101,41,200
14,a {category} in a container,False,4.8870982833474725,4,1,69,30,200
14,a {category} beside a person,True,4.196078431372549,8,1,195,22,200
14,a {category} with clear shape,False,12.931678640851525,2,3,42,64,200
14,a {category} in the background,True,4.573643410852712,4,0,123,0,200
14,I do not see a {category},False,12.931678640851525,7,0,160,0,200
14,a man-made {category},True,3.1542857142857144,11,1,159,3,200
14,a {category} at large scale,True,3.4390243902439024,6,1,167,9,200
14,a {category} near a counter,True,2.380952380952381,3,1,51,10,200
14,perhaps a {category},False,12.931678640851525,3,1,126,61,200
14,an image without any {category},False,12.931678640851525,2,2,148,96,200
14,a park scene with a {category},True,3.6750000000000003,5,2,139,57,200
14,a photo of a {category},True,3.115384615384616,7,2,147,66,200
14,the {category} in this image,False,4.8870982833474725,2,2,77,37,200
14,a blurry {category},True,3.5948275862068964,8,6,244,309,200
14,a {category} in a plain background,False,0.0,0,3,0,23,200
14,a {category} near a sign,False,4.176462252773758,1,1,26,18,200
14,a {category} near a bicycle,False,0.0,0,3,0,108,200
14,a {category} under artificial light,True,2.3357142857142854,5,1,101,9,200
14,something shaped like a {category},False,12.931678640851525,3,0,65,0,200
14,a {category} in the upper right area,False,12.931678640851525,2,1,18,16,200
14,a {category} in a photo frame,True,6.32156862745098,4,1,354,7,200
14,a {category} near equipment,True,5.476190476190476,4,2,47,63,200
14,a {category} overlapping another object,False,4.8870982833474725,3,1,57,75,200
14,a sharp {category},False,12.931678640851525,6,1,95,27,200
14,a {category} candidate box,True,3.71875,8,3,208,85,200
14,a {category} near the camera,False,4.8870982833474725,2,2,63,45,200
14,a {category} near shadows,False,4.8870982833474725,2,3,108,75,200
14,a sparse scene with a {category},False,4.8870982833474725,6,4,191,194,200
14,a {category} in the lower left area,False,12.931678640851525,6,0,215,0,200
14,an outdoor scene containing a {category},False,12.931678640851525,4,1,62,4,200
14,the main {category},False,12.931678640851525,5,2,85,11,200
14,a large {category},True,3.111111111111111,7,2,103,68,200
14,a single {category},True,5.0,7,2,140,153,200
14,a {category} in the scene,True,3.1941176470588237,9,0,310,0,200
14,a {category} near furniture,True,5.135802469135802,4,2,194,70,200
14,a real {category},True,3.5,5,0,141,0,200
14,a vehicle scene with a {category},False,4.8870982833474725,3,2,85,38,200
14,a group of {category} objects,False,12.931678640851525,2,3,20,76,200
14,a {category} with neutral color,True,2.272727272727273,5,3,52,71,200
14,no clear {category},False,12.931678640851525,4,2,189,116,200
14,a {category} in a vehicle,True,5.489130434782608,7,3,437,71,200
14,a candidate {category},True,3.0,3,5,28,62,200
14,a {category} away from the image center,True,2.8000000000000003,6,4,116,52,200
14,a {category} turned away,True,5.076923076923077,5,3,197,90,200
14,a {category} cropped by the frame,False,12.931678640851525,5,2,80,30,200
14,a distant {category},False,12.931678640851525,4,1,65,13,200
14,a {category} in high contrast,False,12.931678640851525,4,0,45,0,200
14,a {category} behind another object,False,12.931678640851525,5,1,191,42,200
14,a small {category} near the center,True,2.756756756756757,8,0,129,0,200
14,a moving {category},False,12.931678640851525,6,1,251,18,200
14,a {category} fully inside the frame,False,12.931678640851525,6,1,61,4,200
14,a {category} near food,True,3.2682926829268295,8,2,131,33,200
14,a street scene containing a {category},True,3.9214285714285713,4,2,158,74,200
14,a {category} near a vehicle,True,4.914285714285715,5,0,151,0,200
14,a {category} near a car,False,12.931678640851525,4,1,108,2,200
14,a tiny {category},True,1.7739130434782608,4,2,91,35,200
14,multiple {category} instances,True,3.703125,6,1,138,10,200
14,a {category} mostly visible,False,12.931678640851525,7,0,108,0,200
14,something similar to a {category},False,3.673817255538691,1,2,6,47,200
14,find the {category},False,12.931678640851525,5,0,67,0,200
14,a sports scene with a {category},True,2.0285714285714285,4,1,124,14,200
14,a low-resolution view of a {category},True,2.582608695652174,4,0,90,0,200
14,without a {category},False,12.931678640851525,9,2,371,27,200
14,there is no {category} here,False,12.931678640851525,3,1,11,70,200
14,locate the {category},True,8.96551724137931,7,2,198,150,200
14,a {category} in open space,False,12.931678640851525,5,1,80,14,200
14,a partial view of a {category},False,12.931678640851525,4,2,136,37,200
14,a scene lacking a {category},False,3.755881744883192,3,2,231,25,200
14,a {category} near a bus,True,26.444444444444446,6,2,254,97,200
14,this scene does not contain a {category},True,4.977777777777778,7,0,195,0,200
14,a {category} near the edge of the image,True,5.466666666666667,3,2,36,64,200
14,maybe a {category},True,4.8,7,3,147,60,200
14,a {category} at the right side,True,2.611764705882353,8,5,134,129,200
14,a photographic {category},False,3.673817255538691,3,1,144,12,200
14,a {category} near water,True,3.5277777777777777,9,1,224,11,200
14,a {category} in the upper left area,True,19.755102040816325,6,6,130,368,200
14,a likely {category},True,4.017857142857142,6,1,193,9,200
14,a {category} at the left side,False,4.8870982833474725,2,3,38,101,200
14,a {category} at medium scale,True,5.666666666666666,4,1,66,4,200
14,a {category} in front of a wall,False,3.755881744883192,1,0,99,0,200
14,a {category} partly outside the image,True,3.4375,7,0,147,0,200
14,a {category} near the image center,False,12.931678640851525,3,0,32,0,200
14,a {category} in clutter,False,3.673817255538691,2,4,99,61,200
14,a {category} inside a room,True,3.040909090909091,6,0,193,0,200
14,no visible {category},False,12.931678640851525,2,2,10,148,200
14,a {category} in a mirror-like surface,True,1.8214285714285714,4,2,85,23,200
14,a {category} barely visible,False,4.176462252773758,3,0,144,0,200
14,a {category} on pavement,True,2.836363636363636,6,0,92,0,200
14,a {category} near a window,False,12.931678640851525,5,3,100,43,200
14,a {category} near a bed,False,4.176462252773758,1,1,21,15,200
14,a lying {category},True,5.806451612903226,1,1,41,52,200
14,a zoomed view of a {category},True,3.527027027027027,6,1,306,7,200
14,a {category} near a tree,False,12.931678640851525,6,0,107,0,200
14,a {category} with unusual appearance,False,12.931678640851525,2,1,29,10,200
14,a {category} at the bottom of the image,True,6.6060606060606055,10,0,402,0,200
14,a {category} object,False,12.931678640851525,4,0,140,0,200
14,a {category} at an unusual angle,False,12.931678640851525,5,3,93,80,200
14,a {category} worn by someone,True,3.7435897435897436,4,5,137,136,200
14,a crowded scene with a {category},False,12.931678640851525,6,1,107,44,200
14,a bright {category},True,3.5277777777777777,5,1,121,40,200
14,possibly a {category},False,12.931678640851525,8,0,107,0,200
14,a visible {category} in the scene,True,7.066666666666667,4,1,97,4,200
14,a {category} at the top of the image,False,12.931678640851525,4,1,94,24,200
14,a messy view of a {category},False,12.931678640851525,6,0,198,0,200
14,show me a {category},False,12.931678640851525,6,0,79,0,200
14,a {category} near text or signs,True,3.9375,7,0,116,0,200
14,a {category} on a plate,False,12.931678640851525,5,2,164,118,200
14,a side view of a {category},False,12.931678640851525,3,2,57,21,200
14,a {category} partly hidden,False,12.931678640851525,3,2,80,55,200
14,a picture with a {category},True,2.9911764705882353,7,1,295,3,200
14,a {category} on a floor,False,12.931678640851525,4,1,34,44,200
14,an indoor scene containing a {category},True,2.2222222222222223,4,2,67,102,200
14,an image showing a {category},True,4.059782608695652,6,3,213,58,200
14,a real-world {category},False,12.931678640851525,1,2,7,30,200
14,a clear photo of a {category},True,1.6666666666666665,6,0,78,0,200
14,a {category} among other objects,False,12.931678640851525,2,3,18,116,200
14,a {category} near a road,True,4.421052631578948,5,0,75,0,200
14,a {category} under shade,False,12.931678640851525,5,4,265,104,200
14,a wide-angle view with a {category},True,5.375,4,0,39,0,200
14,a {category} with occlusion,False,12.931678640851525,3,2,50,13,200
14,a {category} near a chair,False,12.931678640851525,7,1,143,15,200
14,a possible instance of {category},False,4.8870982833474725,5,2,293,32,200
14,a {category} at small scale,False,12.931678640851525,4,1,51,111,200
14,a stacked {category},False,4.8870982833474725,1,1,15,26,200
14,a standing {category},False,4.8870982833474725,2,1,45,65,200
14,a {category} detection target,True,3.222222222222222,7,1,114,4,200
14,a {category} next to a wall,True,2.4375,4,0,76,0,200
14,a sitting {category},False,12.931678640851525,2,3,316,102,200
14,a {category} on a table,False,12.931678640851525,2,0,42,0,200
14,a {category} on the ground,False,12.931678640851525,4,1,58,11,200
14,a {category} near a pole,False,3.673817255538691,1,3,58,52,200
14,a {category} with strong color,False,12.931678640851525,2,1,32,28,200
14,an item that could be a {category},False,12.931678640851525,3,1,68,90,200
14,one visible {category},False,4.8870982833474725,2,0,24,0,200
14,a {category} used by someone,False,12.931678640851525,6,1,369,9,200
14,a living area with a {category},False,12.931678640851525,5,3,148,125,200
14,the most visible {category},False,0.0,0,1,0,99,200
14,a {category} in the lower right area,True,3.8421052631578947,4,1,68,37,200
14,a {category} that may be absent,True,2.3571428571428568,5,1,102,25,200
14,a parked {category},False,3.352124457308249,1,2,18,163,200
14,a {category} separated from other objects,True,1.7428571428571429,4,3,110,108,200
14,a {category} attached to something,False,4.8870982833474725,1,0,10,0,200
14,a traffic scene with a {category},True,5.911111111111111,6,0,119,0,200
14,a {category} proposal,False,4.8870982833474725,1,2,9,29,200
14,a full view of a {category},True,4.03125,4,1,119,6,200
14,a {category} in profile,False,4.8870982833474725,3,2,60,54,200
14,a visible instance of {category},True,4.27027027027027,1,0,90,0,200
14,a photo containing a {category},False,3.673817255538691,2,2,116,92,200
14,a {category} near a doorway,False,12.931678640851525,4,0,190,0,200
14,an object resembling a {category},False,4.8870982833474725,2,1,87,18,200
14,a {category} in the foreground,True,2.7647058823529416,3,0,44,0,200
15,what looks like a {category},False,11.492523817925193,3,2,45,84,200
15,a hanging {category},False,11.492523817925193,4,5,157,113,200
15,a {category} that is hard to see,False,11.492523817925193,5,2,183,17,200
15,a {category} in a busy background,False,5.490542530297882,3,3,114,61,200
15,a {category} under daylight,False,11.492523817925193,5,1,191,16,200
15,a {category} near a fence,True,3.6250000000000004,4,1,147,65,200
15,a scene featuring a {category},False,11.492523817925193,5,1,117,56,200
15,a natural image of a {category},True,2.653846153846154,5,0,103,0,200
15,a {category} near a train,True,2.4,6,0,70,0,200
15,a {category} seen from below,True,3.103448275862069,6,0,258,0,200
15,a {category} target,False,5.490542530297882,2,0,133,0,200
15,a kitchen scene with a {category},False,11.492523817925193,2,2,35,51,200
15,a cropped view of a {category},True,3.169811320754717,7,1,241,9,200
15,a surveillance-style view of a {category},False,11.492523817925193,2,4,109,152,200
15,a {category} held by someone,True,2.6357142857142857,4,5,111,102,200
15,a {category} outdoors,False,11.492523817925193,3,2,86,16,200
15,a {category} without occlusion,False,11.492523817925193,5,4,50,25,200
15,a {category} region,False,11.492523817925193,4,0,193,0,200
15,a nearby {category},False,11.492523817925193,3,0,38,0,200
15,a suspected {category},True,1.978181818181818,8,2,237,41,200
15,no obvious {category},True,4.040816326530612,7,1,225,27,200
15,a market scene with a {category},True,7.338709677419354,4,0,245,0,200
